Photo URL,Date,Text
https://t.me/lobelia4cosmetics\photos/photo_1095@30-07-2022_08-50-34.jpg,2022-07-30T08:50:34,"Aquaphor Lip Repair 
Price 800 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_1096@30-07-2022_08-52-34.jpg,2022-07-30T08:52:34,"ZOYA Nail polish 
Price 1000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_1097@30-07-2022_08-52-34.jpg,2022-07-30T08:52:34,
https://t.me/lobelia4cosmetics\photos/photo_1098@30-07-2022_08-52-34.jpg,2022-07-30T08:52:34,
https://t.me/lobelia4cosmetics\photos/photo_1099@30-07-2022_08-52-34.jpg,2022-07-30T08:52:34,
https://t.me/lobelia4cosmetics\photos/photo_1100@30-07-2022_08-52-34.jpg,2022-07-30T08:52:34,
https://t.me/lobelia4cosmetics\photos/photo_1101@30-07-2022_08-52-34.jpg,2022-07-30T08:52:34,
https://t.me/lobelia4cosmetics\photos/photo_1102@30-07-2022_08-54-45.jpg,2022-07-30T08:54:45,"Sally hansen Nail polish 
Price 1000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_1103@30-07-2022_08-54-45.jpg,2022-07-30T08:54:45,
https://t.me/lobelia4cosmetics\photos/photo_1104@30-07-2022_08-54-45.jpg,2022-07-30T08:54:45,
https://t.me/lobelia4cosmetics\photos/photo_1105@30-07-2022_08-54-45.jpg,2022-07-30T08:54:45,
https://t.me/lobelia4cosmetics\photos/photo_1106@30-07-2022_08-54-45.jpg,2022-07-30T08:54:45,
https://t.me/lobelia4cosmetics\photos/photo_1107@30-07-2022_08-54-45.jpg,2022-07-30T08:54:45,
https://t.me/lobelia4cosmetics\photos/photo_1108@30-07-2022_08-54-45.jpg,2022-07-30T08:54:45,
https://t.me/lobelia4cosmetics\photos/photo_1109@30-07-2022_08-54-46.jpg,2022-07-30T08:54:46,
https://t.me/lobelia4cosmetics\photos/photo_1110@30-07-2022_09-01-12.jpg,2022-07-30T09:01:12,"Sally hansen Nail polish 
Price 1000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_1111@30-07-2022_09-01-12.jpg,2022-07-30T09:01:12,
https://t.me/lobelia4cosmetics\photos/photo_1111@30-07-2022_09-01-12.jpg,2022-07-30T09:01:12,
https://t.me/lobelia4cosmetics\photos/photo_1113@30-07-2022_09-01-12.jpg,2022-07-30T09:01:12,
https://t.me/lobelia4cosmetics\photos/photo_1114@30-07-2022_09-01-12.jpg,2022-07-30T09:01:12,
https://t.me/lobelia4cosmetics\photos/photo_1115@30-07-2022_09-01-12.jpg,2022-07-30T09:01:12,
https://t.me/lobelia4cosmetics\photos/photo_1116@31-07-2022_10-13-46.jpg,2022-07-31T10:13:46,"FOLIC ACID 
Price 2200 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_970@02-07-2022_16-43-26.jpg,2022-07-31T16:24:32,"UPTAMIL 800GM #1,2
Price 2500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_972@02-07-2022_16-43-26.jpg,2022-07-31T16:24:33,
https://t.me/lobelia4cosmetics\photos/photo_1054@26-07-2022_09-45-39.jpg,2022-08-03T12:06:42,"S-26  No.2  1.8 KG
Price 3500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_942@21-06-2022_11-07-42.jpg,2022-08-03T12:08:17,"Ensure 850 gm
Price 2500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_968@02-07-2022_16-34-49.jpg,2022-08-03T12:31:08,"Nido 3-5 year 1.8 KG
Price 3000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_967@02-07-2022_16-33-45.jpg,2022-08-03T12:32:36,"NIDO #1 1-3 years 
Price 3000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_1053@26-07-2022_09-44-39.jpg,2022-08-03T12:57:59,"S-26  No.2  1.8 KG
Price 3500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_943@21-06-2022_11-08-24.jpg,2022-08-03T16:55:36,"Pediasure 850 gm
Price 2500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_1125@07-08-2022_12-28-51.jpg,2022-08-07T12:28:51,"IMMUNE C
Price 2400 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_1126@07-08-2022_12-43-44.jpg,2022-08-07T12:43:44,"ONE A DAY WOMEN'S 50+
Price 3200 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_1127@07-08-2022_12-46-56.jpg,2022-08-07T12:46:56,"ONE A DAY MEN'S 50+
Price 3200 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_1128@07-08-2022_12-51-02.jpg,2022-08-07T12:51:02,"SUPER C
Price 2500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_1129@07-08-2022_12-58-19.jpg,2022-08-07T12:58:19,"CINNAMON 
Price 2800 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_1130@07-08-2022_13-03-02.jpg,2022-08-07T13:03:02,"Super B complex
Price 3200 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_1131@07-08-2022_13-09-41.jpg,2022-08-07T13:09:41,"OMEGA 3 
Price 2400 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_1132@07-08-2022_13-11-11.jpg,2022-08-07T13:11:11,"Vitamin B12
Price 2400 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_970@02-07-2022_16-43-26.jpg,2022-08-07T14:59:26,"UPTAMIL 800GM #1,2,3
Price 2500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_972@02-07-2022_16-43-26.jpg,2022-08-07T14:59:26,
https://t.me/lobelia4cosmetics\photos/photo_939@13-06-2022_20-07-08.jpg,2022-08-07T14:59:26,
https://t.me/lobelia4cosmetics\photos/photo_1054@26-07-2022_09-45-39.jpg,2022-08-07T14:59:51,"S-26  No.2  1.8 KG
Price 3500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_1137@07-08-2022_15-06-11.jpg,2022-08-07T15:06:11,"S-26  No.3  1.8 KG
Price 3500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_1138@07-08-2022_15-09-14.jpg,2022-08-07T15:09:14,"S-26  No.2  1.8 KG
Price 3500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_942@21-06-2022_11-07-42.jpg,2022-08-07T15:09:50,"Ensure 850 gm
Price 2500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_967@02-07-2022_16-33-45.jpg,2022-08-07T15:10:46,"Nido 1-3 year 1.8 KG
Price 3000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_968@02-07-2022_16-34-49.jpg,2022-08-07T15:11:00,"Nido 3-5 year 1.8 KG
Price 3000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_1142@07-08-2022_16-37-33.jpg,2022-08-07T16:37:33,"Canino Lamborghini 
Price 1500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_1143@07-08-2022_16-38-07.jpg,2022-08-07T16:38:07,"ETERNITY SPRAY 
Price 1700 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_1144@07-08-2022_16-38-37.jpg,2022-08-07T16:38:37,"CK DEODORANT 
Price 1500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_1145@07-08-2022_16-39-22.jpg,2022-08-07T16:39:22,"Euphoria deodorant 
Price 1500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_1146@07-08-2022_16-40-34.jpg,2022-08-07T16:40:34,"DAVIDOFF  DEODORANT 
Price 1500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_1147@09-08-2022_18-23-45.jpg,2022-08-09T18:23:45,"NATIVE deodorant 
Price 1300 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
 For delivery option fees are from 50 birr - 150 birr"
https://t.me/lobelia4cosmetics\photos/photo_981@08-07-2022_15-32-34.jpg,2022-08-09T18:26:09,"Vitamin d3 drop 
Price 1800 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
 For delivery option fees are from 70 birr - 200 birr"
